ID,time,text,retweets,favorites
1329259692640657408,Thu Nov 19 03:06:21 +0000 2020,"The Sixers are targeting Tyrese Maxey at No. 21, source tells ESPN.",500,6842
1329257904051023873,Thu Nov 19 02:59:15 +0000 2020,"Miami is targeting Precious Achiuwa at No. 20, source tells ESPN.",562,7417
1329257248514842624,Thu Nov 19 02:56:39 +0000 2020,"Rodney McGruder is leaving the Clippers for the Pistons as part of the three-team deal with the Nets, sources tell ESPN.",677,5631
1329256192523300869,Thu Nov 19 02:52:27 +0000 2020,"Detroit is targeting Saddiq Bey at No. 19, source tells ESPN.",445,5149
1329254227546427392,Thu Nov 19 02:44:38 +0000 2020,"The Clippers are trading Landry Shamet to the Nets for No. 19, source tells ESPN.",2157,19614
1329253415923355650,Thu Nov 19 02:41:25 +0000 2020,"Oklahoma City is targeting Serbia PF Aleksej Pokusevski at No. 17, source tells ESPN.",423,5610
1329251738700943362,Thu Nov 19 02:34:45 +0000 2020,"Detroit is targeting center Isaiah Stewart with No. 16, source tells ESPN.",475,4573
1329251174067920904,Thu Nov 19 02:32:30 +0000 2020,"Minnesota is acquiring Oklahoma City's Ricky Rubio, the 25th and 28th picks for a package that includes the No. 17 pick, sources tell ESPN.",3544,30336
1329249831634808832,Thu Nov 19 02:27:10 +0000 2020,"Orlando is targeting Cole Anthony at No. 15, source tells ESPN.",868,9692
1329249265693159424,Thu Nov 19 02:24:55 +0000 2020,"Boston is targeting Aaron Nesmith at No. 14, source tell ESPN.",829,7422
1329248267893415942,Thu Nov 19 02:20:57 +0000 2020,"New Orleans is targeting Kira Lewis at No. 13, source tells ESPN.",550,5336
1329246799748542464,Thu Nov 19 02:15:07 +0000 2020,"New Orleans has been discussing trade scenarios with the No. 13 pick, sources tell ESPN.",582,6294
1329246331878182914,Thu Nov 19 02:13:16 +0000 2020,"The Kings never imagined Tyrese Haliburton could get to them at No. 12, sources tell ESPN, but...here he comes.",1030,15363
1329245864141971456,Thu Nov 19 02:11:24 +0000 2020,"Spurs are targeting Devin Vassell at 11, per source.",502,5620
1329244055478394881,Thu Nov 19 02:04:13 +0000 2020,"The Suns are targeting Jalen Smith at No. 10, source tells ESPN.",597,7462
1329240139827187715,Thu Nov 19 01:48:40 +0000 2020,"Few had expected that Deni Avdija would be available for Washington at No. 9, but it appears he could make it past the Knicks to them. He's been high on Wizards board, per sources.",742,10167
1329239294519685120,Thu Nov 19 01:45:18 +0000 2020,"New York has long been excited that Dayton's Obi Toppin might drop to them at No. 8, sources tell ESPN. He's almost there.",1459,17990
1329238056185065472,Thu Nov 19 01:40:23 +0000 2020,"Detroit is targeting Killian Hayes at No. 7, source tells ESPN.",623,8550
1329237211720671233,Thu Nov 19 01:37:01 +0000 2020,"The Hawks are targeting Oneyka Okongwu with No. 6, per source.",562,8858
1329236365041610755,Thu Nov 19 01:33:40 +0000 2020,"Cleveland is targeting Isaac Okoro with No. 5, source tells ESPN.",629,8639
1329234733981708288,Thu Nov 19 01:27:11 +0000 2020,"Cleveland continues to field trade offers for the No. 5 pick, sources tell ESPN.",656,7908
1329234505069191169,Thu Nov 19 01:26:16 +0000 2020,"The Chicago Bulls are targeting Patrick Williams with No. 4, per source.",892,12806
1329231944933117954,Thu Nov 19 01:16:06 +0000 2020,"Charlotte is focused on LaMelo Ball with the No. 3 pick, sources tell ESPN.",2625,28189
1329231585116348417,Thu Nov 19 01:14:40 +0000 2020,"Golden State is targeting James Wiseman with the No. 2 pick, per sources.",2168,26334
1329230461340704769,Thu Nov 19 01:10:12 +0000 2020,"Emerging at the top of the Timberwolves draft board for No. 1: Anthony Edwards, per sources.",1658,19964
1329228221682946052,Thu Nov 19 01:01:18 +0000 2020,"The Timberwolves remain on the phones discussing possible trade scenarios with the No. 1 overall pick, sources tell ESPN. Gersson Rosas' plan had always been to take this down to the wire and that's what's happening now.",1315,14124
1329219522600050688,Thu Nov 19 00:26:44 +0000 2020,"Sacramento Kings forward Bogdan Bogdanovic plans to enter restricted free agency on Friday at 6 PM ET, sources tell ESPN.",2273,23923
1329211501907992577,Wed Nov 18 23:54:52 +0000 2020,"In his first draft as Pistons GM, Troy Weaver will be picking at Nos. 7 and 16. His mandate has been to restore the franchise's base of young talent and he'll get a chance to impact that beginning with tonight's draft.",673,8103
1329211024562671617,Wed Nov 18 23:52:58 +0000 2020,"The Rockets are purchasing Detroit's 2021 second-round pick -- via the Lakers -- for $4.6M, sources tell ESPN.",1189,15106
1329210516900864000,Wed Nov 18 23:50:57 +0000 2020,"Houston is trading Trevor Ariza and the No. 16 pick tonight to Detroit for a future first-round pick, sources tell ESPN. The deal gives the Rockets - a hard-capped team -- the freedom to use their mid-level exception in free agency.",2771,17759
1329207114913472513,Wed Nov 18 23:37:26 +0000 2020,"Golden State G Klay Thompson will undergo testing within the next few days on a leg injury suffered in a workout in Southern California today, sources tell ESPN. The severity of the injury is unclear. Thompson missed the 2019-2020 season with a torn ACL in his left knee.",2531,22216
1329191386051203076,Wed Nov 18 22:34:56 +0000 2020,"The Thunder will have three picks in the top 34 tonight, including Nos. 25 and 28.",1197,16900
1329188492912578568,Wed Nov 18 22:23:26 +0000 2020,"The Sixers are trading Al Horford and a first-round and second-round pick to the Thunder for Danny Green, sources tell ESPN.",10343,74734
1328758444116086785,Tue Nov 17 17:54:34 +0000 2020,"Portland Trail Blazers F Rodney Hood is declining his $6M player option and becoming a free agent, sources tell ESPN. Hood’s had nearly a full year to recover from a torn Achilles injury and can play right away with a new team.",1098,17822
1328583372931805184,Tue Nov 17 06:18:54 +0000 2020,"Bucks GM Jon Horst has reshaped his roster late Monday night, acquiring Jrue Holiday and Bogdan Bogdanovic. Giannis wanted to see some significant upgrades and it appears the franchise has delivered for him. Huge night for that franchise. Kings get Divincenzo, a real asset.",1604,19058
1328580779966914561,Tue Nov 17 06:08:36 +0000 2020,"Milwaukee is landing Sacramento's Bogdan Bogdanovich in a sign-and-trade deal, sources tell ESPN.",5036,51877
1328562324572168192,Tue Nov 17 04:55:16 +0000 2020,"For the Bucks, they were able to acquire Jrue Holiday without costing themselves any of their key core players. Three firsts and two pick swaps isn’t an immense price to pay with @Giannis_An34’s decision looming on signing his extension.",1127,16723
1328557876999237632,Tue Nov 17 04:37:35 +0000 2020,"New Orleans is nearing completion of a deal to send G Jrue Holiday to Milwaukee for Eric Bledsoe, George Hill and what's described as ""significant"" draft compensation, sources tell ESPN. Teams are still working through the picks in trade.",3220,26916
1328555067088269314,Tue Nov 17 04:26:26 +0000 2020,"The Rockets are finalizing a trade to send Robert Covington to Portland for Trevor Ariza and 2020 first-round pick and 2021 protected first-round pick, sources tell ESPN.",6066,47779
1328501639691587584,Tue Nov 17 00:54:07 +0000 2020,"The Chicago Bulls will not extend a qualifying offer to guard Shaq Harrison, allowing him to become an unrestricted free agent, source tells ESPN.",463,8804
1328458390637572098,Mon Nov 16 22:02:16 +0000 2020,"Milwaukee Bucks center Robin Lopez is declining his $5M player option and becoming a free agent, source tells ESPN.",1217,16697
1328400422445461505,Mon Nov 16 18:11:55 +0000 2020,"The deal sends Chris Paul and Abdel Nader to the Suns for Kelly Oubre, Ricky Rubio, Ty Jerome, Jalen Lecque and a 2022 first-round pick, sources tell ESPN.",8732,55804
1328399592426262530,Mon Nov 16 18:08:37 +0000 2020,"The Phoenix Suns are finalizing a deal to acquire Oklahoma City Thunder All-Star guard Chris Paul, sources tell ESPN.",14165,92998
1328334749539184643,Mon Nov 16 13:50:58 +0000 2020,"The Detroit Pistons are trading G Bruce Brown to the Brooklyn Nets for F Dzanan Musa and a 2021 second-round pick, sources tell ESPN.",1573,18009
1328316170282393604,Mon Nov 16 12:37:08 +0000 2020,"Hoosier Homecoming: Calbert Cheaney is joining the Indiana Pacers as an assistant coach, sources tell ESPN. Cheaney has been a G-League assistant with Atlanta for the past two years.",418,4723
1328093249039372292,Sun Nov 15 21:51:20 +0000 2020,"ESPN Sources with @RamonaShelburne and @ZachLowe_NBA: As Houston’s James Harden considers his future with franchise, one possible trade destination is rising to top of his list: Brooklyn. The idea of reuniting with Kevin Durant and joining Kyrie Irving is resonating with Harden.",4397,29110
1328033848182116357,Sun Nov 15 17:55:17 +0000 2020,"Utah's Zach Guthrie has agreed to join Dallas' coaching staff as an assistant, source tells ESPN. He will replace Stephen Silas on Rick Carlisle's staff.",266,3434
1328003583783137280,Sun Nov 15 15:55:02 +0000 2020,"The Los Angeles Lakers are in advanced talks with Oklahoma City on a trade for guard Dennis Schroder, sources tell ESPN. Deal expected to include OKC acquiring LA’s pick at No. 28 in Wednesday’s draft. Deal can be completed at noon ET on Monday.",4382,34121
1327995785993199617,Sun Nov 15 15:24:03 +0000 2020,"The Play-in Tournament still needs to be approved by the Board of Governors, but that is a formality, per sources: No. 7 and No. 8 seeds need to win once to stay in playoffs; No. 9 and No. 10 seeds need to win twice to move up into field. Tentative dates of event: May 17-21.",636,5954
1327993238104526848,Sun Nov 15 15:13:55 +0000 2020,"The NBA and NBPA have agreed that each side will have the right to terminate the Collective Bargaining Agreement following the 2020-2021 and 2021-2022 seasons, sources tell ESPN. There was already a mutual option to terminate following 2022-2023 season.",310,1962
1327992208927170560,Sun Nov 15 15:09:50 +0000 2020,Sources: Projected future salary cap and tax. 2021-2022: $112.M and $136.6M; 2022-2023: $115.7M and $140M and 2023-2024: $119.2M and $144.9M,515,3241
1327991584743432196,Sun Nov 15 15:07:21 +0000 2020,Sources: $109.1M salary cap and $132.6M luxury tax for 2020-2021 season. Same as last season.,563,5584
1327990903168962560,Sun Nov 15 15:04:38 +0000 2020,"Tentative schedule
December 22: Opening night. 
All-Star Break (minus an ASG): March 5-10
May 16: Regular season ends
May 17-to-21: Play-in tournament for 7-to-10 seeds. 
May 22: First-round playoffs
June 7: Conference semifinals
June 22: Conference Finals
July 8-22: NBA Finals",5458,25545
1327990349135015937,Sun Nov 15 15:02:26 +0000 2020,"Trade season begins Monday afternoon, sources tell ESPN. Teams were informed the NBA’s moratorium will end at noon ET and deals can begin to be consummated.",2555,18066
1327424400082264064,Sat Nov 14 01:33:33 +0000 2020,"Chris Finch is finalizing a deal to join Nick Nurse’s coaching staff with the Toronto Raptors, sources tell ESPN. Most recently, Finch’ has been an assistant with New Orleans and Denver. He has a long history with Nurse dating back to the G-League and Europe.",362,3921
1327374776759934986,Fri Nov 13 22:16:22 +0000 2020,Here's how sources describe the marketplace for a possible Russell Westbrook trade: Slow developing.,1159,16578
1326945261533458434,Thu Nov 12 17:49:38 +0000 2020,"The NBA has informed teams that an aggregate of $384.4M will be returned to teams from escrow system of player salaries -- $12.8M per team, according to memo shared with teams. This was part of the Force Majeure reductions to salaries in 2019-2020 season.",337,2776
1326541168855842816,Wed Nov 11 15:03:55 +0000 2020,"The Oklahoma City Thunder are promoting assistant Mark Daigneault to become the franchise’s next head coach, sources tell ESPN.",1175,9611
1326292640091004930,Tue Nov 10 22:36:21 +0000 2020,"The NBA's Board of Governors call is underway and teams are expected to soon approve by vote the amended CBA negotiated with the NBPA, sources tell ESPN. This clears the way for new salary cap/financial rules to start the 2020-2021 league season.",291,2311
1326199827349311508,Tue Nov 10 16:27:33 +0000 2020,"Orlando player development coach Rick Higgins is joining Stephen Silas as an assistant with the Houston Rockets, sources tell ESPN. Higgins joins former head coaches John Lucas and Jeff Hornacek on the new staff. Higgins is the son of ex-NBA player and GM Rod Higgins.",255,2408
1326028134223917056,Tue Nov 10 05:05:18 +0000 2020,"Talks on opening the NBA’s transaction window — trades, contract opt-ins and outs, etc. — are progressing toward firming a date two or three days prior to the November 18 draft, sources tell ESPN.",565,3913
1326026325581328387,Tue Nov 10 04:58:07 +0000 2020,"The NBA and NBPA have reached agreement on an amended CBA, sources tell @TimBontemps and me. Free agency begins at 6 PM on Nov. 20, with signings allowed at 12:01 PM on Nov. 22.",2027,10668
1325907688996433921,Mon Nov 09 21:06:41 +0000 2020,"The Indiana Pacers are hiring Kaleb Canales as an assistant coach, sources tell ESPN. Canales has had extended recent runs with Knicks (2018-2020), Mavericks (2013-2018) and Blazers (2008-2012). Canales was an interim HC with Portland in 2012.",283,2636
1325575935295361024,Sun Nov 08 23:08:25 +0000 2020,"Chauncey Billups and Larry Drew are finalizing assistant coaching deals to join Ty Lue's staff with the Clippers, sources tell ESPN.",993,8425
1324578960123068416,Fri Nov 06 05:06:48 +0000 2020,"Among NBPA player reps on tonight’s call, there was some curiosity about starting free agency prior to Nov. 18 Draft, sources tell ESPN. For a few reasons, it isn’t possible under these circumstances. However, it is an idea that's had some support among teams in ordinary times.",295,2534
1324565092055343105,Fri Nov 06 04:11:41 +0000 2020,"The NBA and NBPA are expected to discuss moving up the start of free agency as early as possible to accommodate players joining new teams so close to a Dec. 1 start of training camps, sources tell ESPN.",969,6760
1324561720195559424,Fri Nov 06 03:58:17 +0000 2020,"The NBPA player rep vote has completed, approving a December 22 start/72-game regular season, source tells ESPN. Next up: NBA/NBPA finishes financial terms on amended CBA, which will take into next week. Expect trade moratorium to be lifted shortly prior to Nov. 18 Draft.",5444,25245
1324487270607605765,Thu Nov 05 23:02:27 +0000 2020,"The Sacramento Kings are finalizing a deal to hire Rex Kalamian as an assistant coach, sources tell ESPN. Kalamian spent the past two seasons with the Clippers after lengthier recent stops with Toronto and Oklahoma City.",261,2607
1324451346259582983,Thu Nov 05 20:39:42 +0000 2020,"Marcus and Markieff Morris -- unrestricted free agent forwards -- have signed with agent @ChafieFields of Wasserman, sources tell ESPN. Fields is one of the few agents representing both NFL and NBA clients.",274,2895
1324409483808919552,Thu Nov 05 17:53:21 +0000 2020,"John Lucas has agreed to a deal to join new Rockets coach Stephen Silas on his coaching staff, sources tell @espn_macmahon and me. Lucas had been in a player development role under Mike D'Antoni.",357,3481
